Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Plot_size,Annual_yield,Crop_type,Standard_yield
18398,890.62494,-3.240167611402517,-7.542688628617005,Rural_Kilimani,33.18652,739.4,-2.5,27.4,12.45,0.65,Sandy,5.992628126971055,0.0826586323668567,1.9,1.1266359707453,Wheat,0.5929663003922634
13983,742.47736,-7.989168280358056,-7.601248616941171,Rural_Akatsi,12.543556,1273.4,-3.4,29.6,13.1,0.63,Volcanic,5.304510425381634,0.0536669425427007,1.5,0.760148279853758,Cassava,0.5067655199025053
31700,606.24457,-8.64699949256632,-6.997630275753608,Rural_Akatsi,6.4353476,1294.5,-4.6,30.4,12.9,0.61,Peaty,5.665934834392342,0.0590909729517098,2.7,1.287605854923763,Wheat,0.4768910573791715
33125,449.92545,-11.13414215790167,-5.312904457812206,Rural_Hawassa,36.445713,1773.6,-5.8,33.8,14.0,0.74,Silt,5.724819680485433,0.02925213305912,1.3,0.6621596422118511,Banana,0.5093535709321931
41283,698.0272,-6.295027624260065,-2.218234305604336,Rural_Hawassa,1.2138453,1002.0,-4.0,30.8,13.4,0.57,Sandy,6.716098858859229,0.652758863329155,11.5,4.808825727090045,Wheat,0.4181587588773952
34155,945.58057,-2.469694068336677,-8.290454633371743,Rural_Kilimani,11.854485,886.4,-1.9,29.5,13.8,0.6,Rocky,4.332028965312974,0.0157240166570685,1.0,0.4094011014549309,Tea,0.4094011014549309
28968,785.7696,-9.011960644544876,-2.330849667766195,Rural_Hawassa,12.685648,1755.1,-2.6,28.6,13.0,0.66,Volcanic,5.071782175246659,0.0328005297369233,1.4,1.130522665630228,Tea,0.8075161897358772
43170,790.11646,-8.02521382623248,-0.0064685927454364,Rural_Sokoto,11.746454,1741.9,-2.5,29.9,13.7,0.66,Volcanic,4.207048384026297,0.2201356410986488,4.3,3.106692274110791,Tea,0.7224865753746025
4034,676.019,-7.088029633497423,-5.578676712514192,Rural_Hawassa,3.6575804,779.3,-4.4,30.3,12.95,0.56,Sandy,6.53520006434721,0.2663840373437197,5.8,3.22907412833984,Wheat,0.5567369186792828
39433,739.41266,-8.083787838278422,1.57915570649353,Rural_Sokoto,7.0606623,1747.9,-3.0,30.7,13.85,0.65,Volcanic,4.316139394247442,0.0551806220873113,3.4,2.666551597260863,Tea,0.7842798815473128
42706,220.05568,-12.67058355079905,-6.839968768727007,Rural_Hawassa,1.2760751,1607.8,-7.8,34.6,13.4,0.62,Silt,5.899236183403222,0.000115089368361,7.7,3.639824276803805,Wheat,0.4727044515329617
11550,369.73126,-12.72014617637638,-8.123783897372192,Rural_Akatsi,24.533516,1772.6,-6.3,33.9,13.8,0.7,Silt,5.662426644987696,0.0090698823453912,1.0,0.4855564182551075,Banana,0.4855564182551075
43779,725.54974,-0.955781141610812,-1.438935999444276,Rural_Kilimani,3.215913,1361.1,-3.5,30.6,13.55,0.6,Volcanic,4.740086781450366,0.020462240406798,6.9,5.028199685506447,Tea,0.7287245921023836
34062,693.11505,-2.992354483515845,-2.511034247225169,Rural_Kilimani,2.6744466,905.6,-4.2,30.7,13.25,0.57,Sandy,6.563168466307839,0.3942799555465207,13.8,7.041390611774494,Wheat,0.5102456965053981
43616,243.87943,-12.81026004106244,-6.195808897161177,Rural_Hawassa,1.1263416,1609.0,-7.6,32.1,12.25,0.62,Silt,6.391563445523643,4.408535799325097e-06,8.3,3.414799267540134,Banana,0.4114215984988112
23904,753.59393,-7.700803913362654,-8.27694078991232,Rural_Akatsi,12.331738,1281.5,-3.3,28.8,12.75,0.63,Volcanic,5.372345441018558,0.1309853264244395,1.4,0.6509019979639621,Wheat,0.4649299985456872
19034,824.7971,-10.82775501796905,-0.1100747259343462,Rural_Sokoto,8.971194,2352.5,-1.5,29.7,14.1,0.7,Volcanic,5.321535058511618,0.3535804694437741,2.7,1.488929378935128,Coffee,0.551455325531529
35324,597.0205,-9.87254805229678,-5.709310532621949,Rural_Hawassa,3.2416444,1647.8,-4.4,31.0,13.3,0.63,Silt,5.663001777993274,0.1992630701775545,10.1,4.911707171314069,Banana,0.4863076407241652
36780,852.65466,-6.533829365678134,-8.159820813263988,Rural_Amanzi,7.331589,1057.3,-2.6,30.9,14.15,0.59,Rocky,6.213142766067894,0.1533431581574647,3.5,1.89847460342346,Maize,0.5424213152638456
2760,854.60016,-4.29449982822946,-5.096682962461438,Rural_Kilimani,36.15534,612.4,-3.0,31.9,14.45,0.65,Sandy,5.75925365360356,0.2542694134632876,0.7,0.4426751634981848,Potato,0.6323930907116926
2965,468.6516,-10.96292581499815,-9.362552881152636,Rural_Akatsi,44.71321,1904.4,-5.6,34.8,14.6,0.77,Silt,6.544015200613134,0.028948248493446,0.7,0.3679409081509248,Wheat,0.5256298687870354
5325,586.8075,-1.856919788471446,-4.709286116624646,Rural_Kilimani,8.701324,427.4,-5.6,33.7,14.05,0.55,Loamy,6.121766183135835,0.075035387322552,3.2,2.009271394335767,Potato,0.6278973107299273
18282,257.31778,-12.7426746425479,-7.560707086562901,Rural_Akatsi,4.646191,1645.3,-7.5,34.0,13.25,0.63,Silt,5.758026089759253,0.0026548067162331,2.6,1.125193202428037,Banana,0.4327666163184757
34003,895.7278,-7.953122734483631,-0.0965608824749231,Rural_Sokoto,4.3260407,1829.6,-1.5,31.7,15.1,0.64,Volcanic,4.267245254213286,0.2478462782468248,2.9,2.066284671650247,Tea,0.7125119557414643
6204,696.1438,-5.479497148851193,-6.227341198566497,Rural_Kilimani,4.437341,495.9,-4.5,30.7,13.1,0.54,Sandy,5.069188430544069,0.3061057942475393,3.4,1.454894471424862,Wheat,0.4279101386543713
31752,721.6755,-2.271443566027337,-7.394036350563351,Rural_Kilimani,2.702467,539.7,-4.3,30.4,13.05,0.54,Sandy,5.907009036892771,0.0849816393211284,9.8,6.015899828821719,Potato,0.6138673294716039
13242,677.93774,-8.3361066593994,-4.173236992734199,Rural_Hawassa,12.688667,1239.5,-4.0,30.5,13.25,0.63,Volcanic,3.893198557492639,0.0312575358785129,1.2,0.4389172264708181,Cassava,0.3657643553923484
37577,780.1865,-6.119305588122241,0.1016421549299477,Rural_Sokoto,11.003176,1415.6,-2.9,31.6,14.35,0.63,Volcanic,5.503143491976723,0.9829732795038768,4.2,1.787090388796468,Cassava,0.4254977116182067
21963,346.312,-12.30562239882049,-5.425519819974065,Rural_Hawassa,3.0975184,1768.3,-6.5,33.7,13.6,0.64,Silt,5.563320747527983,9.226544739618096e-05,13.9,6.519255574103732,Banana,0.4690111923815634
25748,759.9547,-4.371096613212613,-0.6596376932842156,Rural_Kilimani,15.436066,1270.1,-3.2,31.2,14.0,0.64,Volcanic,3.763128025373489,0.7817918772409906,2.0,0.715182854955877,Tea,0.3575914274779385
22529,312.32318,-13.10313010129215,-8.195857729155781,Rural_Hawassa,25.499178,1653.5,-6.9,33.8,13.45,0.7,Silt,6.809515905579826,0.0007282844570896,1.4,0.5362608733493763,Banana,0.3830434809638403
30809,744.02795,-5.785884288783807,-4.488560006787403,Rural_Hawassa,4.891578,624.1,-4.0,30.6,13.3,0.55,Sandy,6.387908402145937,0.2351107312954848,4.8,2.857644100206811,Wheat,0.5953425208764189
31945,679.92926,-9.705837402627562,-9.466159014341546,Rural_Akatsi,4.682222,1934.2,-3.4,27.2,11.9,0.65,Volcanic,4.995054961216038,0.1985151180186107,4.0,3.397578826033427,Tea,0.8493947065083567
35050,627.845,-7.921582881843509,-5.632732086351885,Rural_Hawassa,5.621549,994.1,-4.7,34.9,15.1,0.58,Loamy,5.744425131575697,0.3156168091716244,4.8,3.104059736130163,Cassava,0.6466791116937839
3265,624.25934,-7.376394000492826,-4.380449259112019,Rural_Hawassa,10.01544,855.1,-4.9,33.3,14.2,0.59,Loamy,5.940424079896132,0.097809650183209,4.9,3.328145550674758,Wheat,0.6792133776887261
40690,586.0301,-9.367910410054826,-2.357877354685041,Rural_Hawassa,20.205753,1656.1,-4.4,28.6,12.1,0.68,Silt,5.437540575690397,0.0749754464827206,1.4,0.5718953689216691,Coffee,0.4084966920869066
9312,776.4903,-3.888987437142175,-2.704732670143565,Rural_Kilimani,16.535109,905.7,-3.4,30.2,13.4,0.61,Sandy,5.322626995280487,0.3566368878046501,1.6,0.8801689791839602,Cassava,0.5501056119899751
27612,616.64105,-8.02521382623248,-6.885014913591751,Rural_Akatsi,7.142536,1081.2,-4.7,32.8,14.05,0.6,Loamy,5.651955621671969,0.1499044050325473,2.9,1.661013580661622,Banana,0.5727633036764213
8517,782.91455,-4.902768414860386,-6.141753523323485,Rural_Kilimani,9.910713,537.1,-3.7,30.8,13.55,0.56,Sandy,5.328347476605323,0.3074521618295516,2.8,1.707819412565138,Potato,0.6099355044875492
35309,696.58575,-10.71961838034578,-0.8668499596620352,Rural_Sokoto,0.7473497,2157.3,-3.0,27.7,12.35,0.66,Volcanic,4.064308692096895,0.27947248971038,10.4,6.95060258304426,Tea,0.6683271714465634
36787,581.9981,-9.863536665828176,-1.312806793822994,Rural_Sokoto,0.5308379,1860.1,-4.3,32.6,14.15,0.63,Silt,6.10250862911899,0.119252571112586,5.4,2.727243605141085,Coffee,0.5050451120631638
11096,919.29767,-7.029455621451481,-7.565211701049376,Rural_Akatsi,23.079409,1163.1,-1.9,29.3,13.7,0.65,Sandy,5.577963713625145,0.1663511493213166,1.2,0.5229632901459047,Tea,0.4358027417882539
12781,820.0955,-5.371360511227916,-5.074159890029067,Rural_Kilimani,10.854811,615.6,-3.3,31.8,14.25,0.57,Sandy,5.845584824003856,0.2943167618934468,4.9,2.668628486073208,Wheat,0.5446180583822874
13870,685.27795,-3.289730236979853,-6.317433488295984,Rural_Kilimani,7.2595563,443.6,-4.5,31.6,13.55,0.55,Sandy,5.220877436215163,0.2292450549565212,3.0,1.336225890375621,Wheat,0.445408630125207
20788,636.20874,-9.403955955929252,-2.799329574359526,Rural_Hawassa,4.2684937,1685.6,-3.8,29.3,12.75,0.63,Silt,7.408766714822087,0.0122530963392398,2.8,1.354537944590761,Wheat,0.4837635516395576
41641,727.8883,-5.051456291592391,-8.056214680075078,Rural_Amanzi,12.036772,690.0,-4.1,29.7,12.8,0.58,Sandy,5.611504028654752,0.3235895174092961,1.9,1.133936252954405,Potato,0.5968085541865292
37063,754.17,-8.034225212701088,0.5611128325503301,Rural_Sokoto,7.466006,1736.6,-2.9,30.7,13.9,0.65,Volcanic,5.290661368851739,0.1723254798411367,3.9,3.126089958470171,Tea,0.8015615278128644
9976,784.0209,-4.330545374103885,-6.596719586457392,Rural_Kilimani,4.617914,547.7,-3.7,28.3,12.3,0.55,Sandy,5.457287824390132,0.2683919142770486,2.7,1.680075033092915,Potato,0.622250012256635
6193,870.6006,-4.772103311065596,-5.73183360505432,Rural_Kilimani,7.2613125,615.6,-2.8,31.3,14.25,0.56,Rocky,4.565260624046706,0.2991671239571419,4.6,2.256137002345519,Potato,0.4904645657272867
29151,349.6713,-10.16541811252648,-6.952584130888865,Rural_Akatsi,16.38915,1527.7,-6.6,32.3,12.85,0.66,Silt,6.989995701585905,0.082733188237126,1.5,0.8225149178727701,Rice,0.5483432785818467
13150,668.06036,-9.002949258076269,-1.249742191012354,Rural_Sokoto,0.3475895,1744.6,-3.6,31.9,14.15,0.62,Volcanic,5.282246786822981,0.0673080552548048,12.4,6.438226221805561,Banana,0.5192117920810936
20940,508.4798,-13.44105709386489,-5.475070579325283,Rural_Hawassa,12.614784,1761.1,-5.1,32.3,13.6,0.66,Silt,6.675199043716692,1.19031038715503e-06,1.8,0.9724260474785196,Wheat,0.540236693043622
43378,897.5817,-5.398394670633735,-5.587685941487141,Rural_Kilimani,18.235296,684.4,-2.5,30.1,13.8,0.6,Rocky,5.083640968049919,0.3078385777748415,1.7,0.9337758199353382,Potato,0.5492798940796108
11948,806.865,-6.37162440924322,-8.00666392072386,Rural_Amanzi,4.477505,951.0,-3.1,30.6,13.75,0.58,Sandy,6.572875970554194,0.2364515490530144,3.7,1.917534973410996,Maize,0.5182526955164853
30637,391.1478,-1.113480404811423,-5.011095287218426,Rural_Kilimani,12.44499,193.7,-7.6,30.8,11.6,0.55,Loamy,6.08044805924905,0.034648966223221,1.7,1.097683231029386,Wheat,0.64569601825258
3579,501.45108,-6.227442225745518,-1.893902062578184,Rural_Hawassa,13.216832,847.3,-6.0,31.2,12.6,0.6,Loamy,5.203482697839664,0.78375571920129,1.1,0.5771576199614935,Potato,0.5246887454195395
42002,618.2761,-6.141834054293758,-2.794824959873051,Rural_Hawassa,1.8496956,776.4,-5.1,32.7,13.8,0.56,Loamy,5.92587391148431,0.4628179936187834,5.4,3.276442820777499,Wheat,0.6067486705143517
31888,505.68744,-1.12249179128003,-4.249815439004263,Rural_Kilimani,5.1569557,429.4,-6.3,31.2,12.45,0.54,Loamy,5.670494893259889,0.0187902097552964,3.1,1.998525395580504,Wheat,0.6446856114775819
30862,681.2261,-10.3321287621957,-1.456954457390173,Rural_Sokoto,26.408804,2048.9,-3.2,27.5,12.15,0.73,Volcanic,3.701837695247213,0.1332302793141658,1.2,0.7213590980488757,Rice,0.6011325817073964
7705,817.5276,-4.537807262881831,-7.88053471510258,Rural_Amanzi,12.382294,727.8,-3.2,31.5,14.15,0.59,Sandy,4.837582309924612,0.3023319587777003,1.2,0.5219835835107763,Wheat,0.4349863195923137
6483,743.664,-5.046950598358089,-3.75881245997856,Rural_Kilimani,27.32955,656.4,-3.9,31.1,13.6,0.63,Sandy,4.5101935558651,0.2003769962642075,0.9,0.4031215534255594,Wheat,0.4479128371395105
279,436.76517,-10.17442949899509,-6.772399551429893,Rural_Akatsi,7.1621985,1601.4,-5.9,30.7,12.4,0.64,Silt,5.743829899716701,0.1295779643580624,4.6,3.046738851036736,Rice,0.6623345328340731
15603,506.00668,-10.17442949899509,-7.77692858191367,Rural_Akatsi,6.0688972,1730.2,-5.1,32.0,13.45,0.64,Silt,6.154695025855874,0.0503430965938453,4.9,2.474544929529753,Coffee,0.5050091692917863
10098,769.99286,-6.741091254456078,-7.66431321975181,Rural_Amanzi,13.503908,945.9,-3.4,28.3,12.45,0.61,Sandy,6.254255672600127,0.2623383542656025,0.7,0.3795029370624995,Wheat,0.542147052946428
6433,755.94684,-4.33955676057249,-1.875883604632286,Rural_Kilimani,9.004865,1042.2,-3.5,29.7,13.1,0.6,Sandy,5.334404877892005,0.6164520277156474,3.8,1.236020123267014,Wheat,0.3252684534913196
6663,546.72186,-9.228233919791428,-4.934516840948362,Rural_Hawassa,12.220243,1397.1,-4.9,29.5,12.3,0.64,Silt,6.828655286098842,0.0211606767652967,1.6,0.9012980000841753,Wheat,0.5633112500526095
5360,632.92865,-9.656274777050228,-4.835415322245927,Rural_Hawassa,14.19164,1619.4,-4.1,31.6,13.75,0.66,Silt,6.066416833044336,0.0186135191683382,1.2,0.5502373510030328,Coffee,0.4585311258358608
971,514.3029,-12.50837859436413,-9.029211409153534,Rural_Akatsi,4.6652083,1949.0,-5.0,34.0,14.5,0.65,Silt,5.911509975163294,0.0070712052079244,2.5,1.629616524243642,Rice,0.6518466096974569
28587,437.76288,-11.42250652489707,-5.276867541920412,Rural_Hawassa,7.728131,1815.0,-5.8,34.9,14.55,0.65,Silt,6.752141596891325,0.009631504379893,3.8,1.980839853184277,Coffee,0.5212736455748098
11658,850.5616,-3.27170746404264,-2.77230188744068,Rural_Kilimani,12.31396,988.9,-2.8,31.4,14.3,0.61,Rocky,4.279839027750313,0.3930617462093618,0.7,0.2707132003782458,Tea,0.386733143397494
5746,678.6327,-2.510245307445405,-7.254393301482646,Rural_Kilimani,6.871345,483.1,-4.7,29.9,12.6,0.55,Sandy,6.141379459243598,0.1156778971323193,4.3,2.261742239485475,Maize,0.5259865673222035
4556,699.6657,-5.556093933834346,-7.506651712725209,Rural_Amanzi,21.69713,630.3,-4.4,30.4,13.0,0.61,Sandy,4.620090806340452,0.4356505225214783,1.7,0.8512859105032451,Potato,0.5007564179430853
15849,486.3021,-11.98121248595066,-9.520214388179236,Rural_Akatsi,9.099111,1991.8,-4.809103448275862,30.7,12.8,0.67,Silt,6.393357816254055,0.0047511498284989,2.9,1.651012562243412,Coffee,0.5693146766356594
33699,656.35693,-14.11691107901036,-6.083193534999318,Rural_Hawassa,14.3690815,1711.0,-3.8,33.1,14.65,0.67,Volcanic,5.194966189451368,2.994140290936973e-08,1.2,1.025437086786653,Tea,0.8545309056555439
27237,704.74603,-7.304302908743975,0.0565960100652043,Rural_Sokoto,4.245411,1505.5,-3.5,30.3,13.4,0.62,Volcanic,5.412604994910856,0.5229310653742125,4.2,1.648664842183374,Coffee,0.3925392481388986
1,912.09564,-3.812390652159021,-4.042603172626444,Rural_Kilimani,8.228243,797.8,-2.3,28.0,12.85,0.58,Rocky,6.133324131577841,0.209415148202791,4.1,1.48663936101587,Coffee,0.3625949661014318
2558,684.10864,-9.750894334970596,-1.673175952740942,Rural_Sokoto,13.880856,1905.7,-3.4,28.7,12.65,0.68,Volcanic,3.945225661451519,0.1912538097244536,1.2,0.9045311523261357,Tea,0.7537759602717797
22136,636.1935,-5.988640484327449,-4.457027705382083,Rural_Hawassa,3.1571553,542.9,-5.0,31.3,13.15,0.54,Loamy,4.909860519335374,0.2199071828750682,8.8,5.605004538952553,Potato,0.636932333971881
25258,648.0327,-5.465980069148284,-0.8488315017161374,Rural_Kilimani,6.202888,1118.4,-4.4,33.3,14.45,0.6,Sandy,6.439677291893981,0.9067060078910086,3.5,1.241280680563256,Wheat,0.3546516230180732
25261,421.4284,-10.35916292160152,-4.975058371326631,Rural_Hawassa,1.8668574,1605.8,-6.0,35.0,14.5,0.62,Silt,5.828702407533617,0.0535379880787399,9.7,4.505993507781815,Banana,0.464535413173383
4217,371.71954,-10.52136787803644,-6.011119703215729,Rural_Hawassa,2.87725,1599.6,-6.5,31.4,12.45,0.62,Silt,6.391556767518908,0.2655504312750197,10.0,4.946930660747972,Wheat,0.4946930660747972
28322,620.4239,-9.809468347016535,-1.884892833605236,Rural_Sokoto,16.831219,1841.8,-4.0,30.473377337733773,13.5,0.68,Silt,6.040567421366912,0.304626957553935,1.7,0.9191273267562553,Banana,0.5406631333860326
7956,607.2223,-5.682253344394836,-0.2407085460421019,Rural_Sokoto,19.527452,1168.3,-4.7,31.8,13.55,0.64,Loamy,6.069325897081976,0.95900577252542,1.5,0.4199700682084548,Coffee,0.2799800454723032
8801,658.72437,-8.255004181181942,1.101666570927251,Rural_Sokoto,2.8986063,1698.6,-3.8,28.9,12.55,0.63,Volcanic,4.17589035034286,0.0790733388102783,6.6,5.151497334927959,Tea,0.780529899231509
11180,778.92535,-5.218166941261609,-4.317384656301378,Rural_Kilimani,9.665888,625.0,-3.7,29.1,12.7,0.57,Sandy,4.998241886237317,0.2378981363664084,2.1,0.975531598810013,Wheat,0.4645388565761966
14865,854.4397,-1.9335165734546,-1.015502237715688,Rural_Kilimani,6.9550996,1488.9,-2.2,27.0,12.4,0.63,Volcanic,5.091191008414741,0.0911352691436895,4.4,3.037552812705506,Tea,0.6903529119785241
8188,171.3955,-11.98571817918497,-6.916547214997071,Rural_Hawassa,17.902824,1581.4,-8.5,32.2,11.85,0.67,Silt,6.867647877589985,0.0029904947914981,1.9,0.96839942846988,Wheat,0.5096839097209895
35815,400.75177,-11.25579587522785,-5.15073833629913,Rural_Hawassa,10.369265,1767.9,-6.0,29.8,11.9,0.66,Silt,7.485977180632791,0.0155125818149947,2.0,0.8596920994145238,Wheat,0.4298460497072619
12025,667.57135,-7.151109338777667,-6.403021163538997,Rural_Akatsi,6.9690456,818.1,-4.5,31.8,13.65,0.58,Sandy,5.396152319271828,0.2719753179461716,4.5,1.982890555430282,Wheat,0.4406423456511737
37902,359.2883,-14.32867866102261,-7.812965497805464,Rural_Hawassa,0.70645,1320.6,-6.9,30.5,11.8,0.59,Peaty,4.393257960790508,3.375925075387432e-09,5.5,2.003485481366922,Wheat,0.3642700875212586
12098,417.43506,-0.1898132917792736,-3.668720170249073,Rural_Kilimani,5.4027686,460.0,-7.1,29.8,11.35,0.54,Loamy,5.604309773640778,0.0025030204967491,3.8,2.511488864765457,Potato,0.6609181223066992
38476,597.5318,-9.665286163518834,-0.1596254852855638,Rural_Sokoto,20.546371,1906.7,-4.1,30.5,13.2,0.7,Silt,5.919849694510327,0.3046893166855132,0.8,0.3790397620120101,Coffee,0.4737997025150126
38651,664.1278,-5.866986767001265,-2.493015789279271,Rural_Hawassa,9.215166,860.3,-4.5,29.5,12.5,0.59,Sandy,5.730931842675218,0.5110631453284263,2.6,1.063659493904026,Wheat,0.4090998053477025
36460,638.5129,-2.63189902477159,-4.655230742786953,Rural_Kilimani,16.675251,465.4,-5.1,32.1,13.5,0.58,Sandy,5.658775152910686,0.1281149750807805,1.3,0.5925985047269782,Maize,0.455845003636137
3979,636.7579,-7.322325681681187,-5.128215263866759,Rural_Hawassa,17.667543,812.0,-4.8,30.6,12.9,0.61,Loamy,4.88211955640669,0.1933658980714003,0.8,0.4429640354948282,Cassava,0.5537050443685352
38133,864.6915,-2.037147517843573,-1.119108370904598,Rural_Kilimani,9.7547455,1468.1,-2.1,30.0,13.95,0.63,Volcanic,4.16900551592726,0.1085226931908399,2.6,1.592169170601603,Tea,0.6123727579236935
44985,225.37158,-12.78773157489093,-6.218331969593549,Rural_Hawassa,0.91127855,1594.9,-7.8,33.6,12.9,0.62,Silt,6.37797378833494,5.311908054867688e-06,14.5,7.499709906054592,Wheat,0.5172213728313512
26773,776.9773,-3.591611683678165,-1.884892833605236,Rural_Kilimani,3.836709,1098.1,-3.2,28.7,12.75,0.59,Sandy,6.08270198162551,0.495007401487687,5.2,1.586385058453213,Coffee,0.3050740497025409
18798,509.44156,-6.61493184389559,-1.641643651335621,Rural_Sokoto,19.44183,958.9,-5.8,31.5,12.85,0.62,Loamy,5.485380179183784,0.8009481289206494,1.7,0.9430775092583679,Cassava,0.5547514760343341
21900,601.8949,-10.15190103282358,-5.650750544297782,Rural_Hawassa,15.683464,1718.7,-4.4,31.9,13.75,0.67,Silt,5.244689893386647,0.2271258890757301,2.0,0.8994008044231503,Banana,0.4497004022115751
27038,621.6777,-8.845249994875658,-2.763292658467732,Rural_Hawassa,42.854897,1485.4,-4.3,29.3,12.5,0.74,Silt,5.407990039575062,0.0248441854203104,1.8,0.8565667002879992,Wheat,0.4758703890488885
34667,604.8572,-5.601150866177377,0.3854328675778309,Rural_Sokoto,16.95396,1217.3,-4.7,31.2,13.25,0.64,Silt,6.694106432327325,0.8506172053697812,1.8,0.5915605224736346,Cassava,0.3286447347075747
17708,614.65955,-6.948353143234025,-3.029064913169718,Rural_Hawassa,2.8012645,896.6,-4.9,28.5,11.8,0.57,Loamy,4.809188669229381,0.2883572481019372,5.3,3.053343616135975,Potato,0.5761025690822594
26168,254.10844,-12.01275233859078,-6.434553464944316,Rural_Hawassa,6.154956,1686.2,-7.4,33.8,13.2,0.64,Silt,5.870797543332529,0.0010308990804439,2.5,1.146527545097446,Wheat,0.4586110180389785
11902,726.6321,-8.187418782667397,1.17374040271084,Rural_Sokoto,13.822448,1756.1,-3.1,29.7,13.3,0.67,Volcanic,5.299540517328164,0.0791270040713276,1.9,1.57771741713112,Tea,0.8303775879637474
26021,430.62088,-10.79621516532893,-8.659833021262639,Rural_Akatsi,4.431542,1832.6,-5.7,35.3,14.8,0.64,Silt,7.482827539663032,0.1021660004525975,4.9,1.916267980636301,Banana,0.3910750980890411
9880,252.5797,-12.78322588165663,-6.326442717268933,Rural_Hawassa,3.7905846,1612.6,-7.6,33.9,13.15,0.63,Silt,5.931123526489904,5.648395715459301e-06,5.7,2.465104739151504,Banana,0.4324745156406147
